"region_code","sector_code","metric","county","year","value"
"OR","TR","jobs","SAN LUIS OBISPO",2007,
"WA","TR","jobs","SAN LUIS OBISPO",2007,
"CA1","CO","revenue","SAN LUIS OBISPO",2007,
"CA2","CO","revenue","SAN LUIS OBISPO",2007,13281445.0852208
"CA3","CO","revenue","SAN LUIS OBISPO",2007,
"OR","CO","revenue","SAN LUIS OBISPO",2007,
"WA","CO","revenue","SAN LUIS OBISPO",2007,
"CA1","LI","revenue","SAN LUIS OBISPO",2007,
"CA2","LI","revenue","SAN LUIS OBISPO",2007,1756033.20419591
"CA3","LI","revenue","SAN LUIS OBISPO",2007,
"OR","LI","revenue","SAN LUIS OBISPO",2007,
"WA","LI","revenue","SAN LUIS OBISPO",2007,
"CA1","SH","revenue","SAN LUIS OBISPO",2007,
"CA2","SH","revenue","SAN LUIS OBISPO",2007,
"CA3","SH","revenue","SAN LUIS OBISPO",2007,
"OR","SH","revenue","SAN LUIS OBISPO",2007,
"WA","SH","revenue","SAN LUIS OBISPO",2007,
"CA1","TO","revenue","SAN LUIS OBISPO",2007,
"CA2","TO","revenue","SAN LUIS OBISPO",2007,348365570.298897
"CA3","TO","revenue","SAN LUIS OBISPO",2007,
"OR","TO","revenue","SAN LUIS OBISPO",2007,
"WA","TO","revenue","SAN LUIS OBISPO",2007,
"CA1","TR","revenue","SAN LUIS OBISPO",2007,
"CA2","TR","revenue","SAN LUIS OBISPO",2007,1292395.05720844
"CA3","TR","revenue","SAN LUIS OBISPO",2007,
"OR","TR","revenue","SAN LUIS OBISPO",2007,
"WA","TR","revenue","SAN LUIS OBISPO",2007,
"CA1","CO","wages","SAN LUIS OBISPO",2007,
"CA2","CO","wages","SAN LUIS OBISPO",2007,57017.1509433962
"CA3","CO","wages","SAN LUIS OBISPO",2007,
"OR","CO","wages","SAN LUIS OBISPO",2007,
"WA","CO","wages","SAN LUIS OBISPO",2007,
"CA1","LI","wages","SAN LUIS OBISPO",2007,
"CA2","LI","wages","SAN LUIS OBISPO",2007,25207.4375
"CA3","LI","wages","SAN LUIS OBISPO",2007,
"OR","LI","wages","SAN LUIS OBISPO",2007,
"WA","LI","wages","SAN LUIS OBISPO",2007,
"CA1","SH","wages","SAN LUIS OBISPO",2007,
"CA2","SH","wages","SAN LUIS OBISPO",2007,
"CA3","SH","wages","SAN LUIS OBISPO",2007,
"OR","SH","wages","SAN LUIS OBISPO",2007,
"WA","SH","wages","SAN LUIS OBISPO",2007,
"CA1","TO","wages","SAN LUIS OBISPO",2007,
"CA2","TO","wages","SAN LUIS OBISPO",2007,13687.7734782609
"CA3","TO","wages","SAN LUIS OBISPO",2007,
"OR","TO","wages","SAN LUIS OBISPO",2007,
"WA","TO","wages","SAN LUIS OBISPO",2007,
"CA1","TR","wages","SAN LUIS OBISPO",2007,
"CA2","TR","wages","SAN LUIS OBISPO",2007,22283.8888888889
"CA3","TR","wages","SAN LUIS OBISPO",2007,
"OR","TR","wages","SAN LUIS OBISPO",2007,
"WA","TR","wages","SAN LUIS OBISPO",2007,
"CA1","CO","jobs","SAN MATEO",2007,
"CA2","CO","jobs","SAN MATEO",2007,
"CA3","CO","jobs","SAN MATEO",2007,
"OR","CO","jobs","SAN MATEO",2007,
"WA","CO","jobs","SAN MATEO",2007,
"CA1","LI","jobs","SAN MATEO",2007,
"CA2","LI","jobs","SAN MATEO",2007,139.189700704225
"CA3","LI","jobs","SAN MATEO",2007,
"OR","LI","jobs","SAN MATEO",2007,
"WA","LI","jobs","SAN MATEO",2007,
"CA1","SH","jobs","SAN MATEO",2007,
"CA2","SH","jobs","SAN MATEO",2007,
"CA3","SH","jobs","SAN MATEO",2007,
"OR","SH","jobs","SAN MATEO",2007,
"WA","SH","jobs","SAN MATEO",2007,
"CA1","TO","jobs","SAN MATEO",2007,
"CA2","TO","jobs","SAN MATEO",2007,29925.3301524222
"CA3","TO","jobs","SAN MATEO",2007,
"OR","TO","jobs","SAN MATEO",2007,
"WA","TO","jobs","SAN MATEO",2007,
"CA1","TR","jobs","SAN MATEO",2007,
"CA2","TR","jobs","SAN MATEO",2007,722.772438037361
"CA3","TR","jobs","SAN MATEO",2007,
"OR","TR","jobs","SAN MATEO",2007,
"WA","TR","jobs","SAN MATEO",2007,
"CA1","CO","revenue","SAN MATEO",2007,
"CA2","CO","revenue","SAN MATEO",2007,
"CA3","CO","revenue","SAN MATEO",2007,
"OR","CO","revenue","SAN MATEO",2007,
"WA","CO","revenue","SAN MATEO",2007,
"CA1","LI","revenue","SAN MATEO",2007,
"CA2","LI","revenue","SAN MATEO",2007,13924295.0854335
"CA3","LI","revenue","SAN MATEO",2007,
"OR","LI","revenue","SAN MATEO",2007,
"WA","LI","revenue","SAN MATEO",2007,
"CA1","SH","revenue","SAN MATEO",2007,
"CA2","SH","revenue","SAN MATEO",2007,
"CA3","SH","revenue","SAN MATEO",2007,
"OR","SH","revenue","SAN MATEO",2007,
"WA","SH","revenue","SAN MATEO",2007,
"CA1","TO","revenue","SAN MATEO",2007,
"CA2","TO","revenue","SAN MATEO",2007,1434395322.35844
"CA3","TO","revenue","SAN MATEO",2007,
"OR","TO","revenue","SAN MATEO",2007,
"WA","TO","revenue","SAN MATEO",2007,
"CA1","TR","revenue","SAN MATEO",2007,
"CA2","TR","revenue","SAN MATEO",2007,47949770.4026132
"CA3","TR","revenue","SAN MATEO",2007,
"OR","TR","revenue","SAN MATEO",2007,
"WA","TR","revenue","SAN MATEO",2007,
"CA1","CO","wages","SAN MATEO",2007,
"CA2","CO","wages","SAN MATEO",2007,
"CA3","CO","wages","SAN MATEO",2007,
"OR","CO","wages","SAN MATEO",2007,
"WA","CO","wages","SAN MATEO",2007,
"CA1","LI","wages","SAN MATEO",2007,
"CA2","LI","wages","SAN MATEO",2007,37795.7432432432
"CA3","LI","wages","SAN MATEO",2007,
"OR","LI","wages","SAN MATEO",2007,
"WA","LI","wages","SAN MATEO",2007,
"CA1","SH","wages","SAN MATEO",2007,
"CA2","SH","wages","SAN MATEO",2007,
"CA3","SH","wages","SAN MATEO",2007,
"OR","SH","wages","SAN MATEO",2007,
"WA","SH","wages","SAN MATEO",2007,
"CA1","TO","wages","SAN MATEO",2007,
"CA2","TO","wages","SAN MATEO",2007,18227.1049557361
"CA3","TO","wages","SAN MATEO",2007,
"OR","TO","wages","SAN MATEO",2007,
"WA","TO","wages","SAN MATEO",2007,
"CA1","TR","wages","SAN MATEO",2007,
"CA2","TR","wages","SAN MATEO",2007,45312.7424242424
"CA3","TR","wages","SAN MATEO",2007,
"OR","TR","wages","SAN MATEO",2007,
"WA","TR","wages","SAN MATEO",2007,
"CA1","CO","jobs","SANTA BARBARA",2007,
"CA2","CO","jobs","SANTA BARBARA",2007,
"CA3","CO","jobs","SANTA BARBARA",2007,90.3053085174658
"OR","CO","jobs","SANTA BARBARA",2007,
"WA","CO","jobs","SANTA BARBARA",2007,
"CA1","LI","jobs","SANTA BARBARA",2007,
"CA2","LI","jobs","SANTA BARBARA",2007,
"CA3","LI","jobs","SANTA BARBARA",2007,
"OR","LI","jobs","SANTA BARBARA",2007,
"WA","LI","jobs","SANTA BARBARA",2007,
"CA1","SH","jobs","SANTA BARBARA",2007,
"CA2","SH","jobs","SANTA BARBARA",2007,
"CA3","SH","jobs","SANTA BARBARA",2007,
"OR","SH","jobs","SANTA BARBARA",2007,
"WA","SH","jobs","SANTA BARBARA",2007,
"CA1","TO","jobs","SANTA BARBARA",2007,
"CA2","TO","jobs","SANTA BARBARA",2007,
"CA3","TO","jobs","SANTA BARBARA",2007,16795.2740505905
"OR","TO","jobs","SANTA BARBARA",2007,
"WA","TO","jobs","SANTA BARBARA",2007,
"CA1","TR","jobs","SANTA BARBARA",2007,
"CA2","TR","jobs","SANTA BARBARA",2007,
"CA3","TR","jobs","SANTA BARBARA",2007,5960.13483942173
"OR","TR","jobs","SANTA BARBARA",2007,
"WA","TR","jobs","SANTA BARBARA",2007,
"CA1","CO","revenue","SANTA BARBARA",2007,
"CA2","CO","revenue","SANTA BARBARA",2007,
"CA3","CO","revenue","SANTA BARBARA",2007,7261389.53994922
"OR","CO","revenue","SANTA BARBARA",2007,
"WA","CO","revenue","SANTA BARBARA",2007,
"CA1","LI","revenue","SANTA BARBARA",2007,
"CA2","LI","revenue","SANTA BARBARA",2007,
"CA3","LI","revenue","SANTA BARBARA",2007,
"OR","LI","revenue","SANTA BARBARA",2007,
"WA","LI","revenue","SANTA BARBARA",2007,
"CA1","SH","revenue","SANTA BARBARA",2007,
"CA2","SH","revenue","SANTA BARBARA",2007,
"CA3","SH","revenue","SANTA BARBARA",2007,
"OR","SH","revenue","SANTA BARBARA",2007,
"WA","SH","revenue","SANTA BARBARA",2007,
"CA1","TO","revenue","SANTA BARBARA",2007,
"CA2","TO","revenue","SANTA BARBARA",2007,
"CA3","TO","revenue","SANTA BARBARA",2007,752430283.261915
"OR","TO","revenue","SANTA BARBARA",2007,
"WA","TO","revenue","SANTA BARBARA",2007,
"CA1","TR","revenue","SANTA BARBARA",2007,
"CA2","TR","revenue","SANTA BARBARA",2007,
"CA3","TR","revenue","SANTA BARBARA",2007,1184258300.81254
"OR","TR","revenue","SANTA BARBARA",2007,
"WA","TR","revenue","SANTA BARBARA",2007,
"CA1","CO","wages","SANTA BARBARA",2007,
"CA2","CO","wages","SANTA BARBARA",2007,
"CA3","CO","wages","SANTA BARBARA",2007,68840.5833333333
"OR","CO","wages","SANTA BARBARA",2007,
"WA","CO","wages","SANTA BARBARA",2007,
"CA1","LI","wages","SANTA BARBARA",2007,
"CA2","LI","wages","SANTA BARBARA",2007,
"CA3","LI","wages","SANTA BARBARA",2007,
"OR","LI","wages","SANTA BARBARA",2007,
"WA","LI","wages","SANTA BARBARA",2007,
"CA1","SH","wages","SANTA BARBARA",2007,
"CA2","SH","wages","SANTA BARBARA",2007,
"CA3","SH","wages","SANTA BARBARA",2007,
"OR","SH","wages","SANTA BARBARA",2007,
"WA","SH","wages","SANTA BARBARA",2007,
"CA1","TO","wages","SANTA BARBARA",2007,
"CA2","TO","wages","SANTA BARBARA",2007,
"CA3","TO","wages","SANTA BARBARA",2007,16582.7742905927
"OR","TO","wages","SANTA BARBARA",2007,
"WA","TO","wages","SANTA BARBARA",2007,
"CA1","TR","wages","SANTA BARBARA",2007,
"CA2","TR","wages","SANTA BARBARA",2007,
"CA3","TR","wages","SANTA BARBARA",2007,71369.6775378962
"OR","TR","wages","SANTA BARBARA",2007,
"WA","TR","wages","SANTA BARBARA",2007,
"CA1","CO","jobs","SANTA CLARA",2007,
"CA2","CO","jobs","SANTA CLARA",2007,686.696616851563
"CA3","CO","jobs","SANTA CLARA",2007,
"OR","CO","jobs","SANTA CLARA",2007,
"WA","CO","jobs","SANTA CLARA",2007,
"CA1","LI","jobs","SANTA CLARA",2007,
"CA2","LI","jobs","SANTA CLARA",2007,52.6663732394366
"CA3","LI","jobs","SANTA CLARA",2007,
"OR","LI","jobs","SANTA CLARA",2007,
"WA","LI","jobs","SANTA CLARA",2007,
"CA1","SH","jobs","SANTA CLARA",2007,
"CA2","SH","jobs","SANTA CLARA",2007,
"CA3","SH","jobs","SANTA CLARA",2007,
"OR","SH","jobs","SANTA CLARA",2007,
"WA","SH","jobs","SANTA CLARA",2007,
"CA1","TO","jobs","SANTA CLARA",2007,
"CA2","TO","jobs","SANTA CLARA",2007,7531.17622481557
"CA3","TO","jobs","SANTA CLARA",2007,
"OR","TO","jobs","SANTA CLARA",2007,
"WA","TO","jobs","SANTA CLARA",2007,
"CA1","TR","jobs","SANTA CLARA",2007,
"CA2","TR","jobs","SANTA CLARA",2007,8068.2211170307
"CA3","TR","jobs","SANTA CLARA",2007,
"OR","TR","jobs","SANTA CLARA",2007,
"WA","TR","jobs","SANTA CLARA",2007,
"CA1","CO","revenue","SANTA CLARA",2007,
"CA2","CO","revenue","SANTA CLARA",2007,47583042.7370105
"CA3","CO","revenue","SANTA CLARA",2007,
"OR","CO","revenue","SANTA CLARA",2007,
"WA","CO","revenue","SANTA CLARA",2007,
"CA1","LI","revenue","SANTA CLARA",2007,
"CA2","LI","revenue","SANTA CLARA",2007,3505500.10908474
"CA3","LI","revenue","SANTA CLARA",2007,
"OR","LI","revenue","SANTA CLARA",2007,
"WA","LI","revenue","SANTA CLARA",2007,
"CA1","SH","revenue","SANTA CLARA",2007,
"CA2","SH","revenue","SANTA CLARA",2007,
"CA3","SH","revenue","SANTA CLARA",2007,
"OR","SH","revenue","SANTA CLARA",2007,
"WA","SH","revenue","SANTA CLARA",2007,
"CA1","TO","revenue","SANTA CLARA",2007,
"CA2","TO","revenue","SANTA CLARA",2007,404559474.789713
"CA3","TO","revenue","SANTA CLARA",2007,
"OR","TO","revenue","SANTA CLARA",2007,
"WA","TO","revenue","SANTA CLARA",2007,
"CA1","TR","revenue","SANTA CLARA",2007,
"CA2","TR","revenue","SANTA CLARA",2007,1563554119.14761
"CA3","TR","revenue","SANTA CLARA",2007,
"OR","TR","revenue","SANTA CLARA",2007,
"WA","TR","revenue","SANTA CLARA",2007,
"CA1","CO","wages","SANTA CLARA",2007,
"CA2","CO","wages","SANTA CLARA",2007,59323.3178082192
"CA3","CO","wages","SANTA CLARA",2007,
"OR","CO","wages","SANTA CLARA",2007,
"WA","CO","wages","SANTA CLARA",2007,
"CA1","LI","wages","SANTA CLARA",2007,
"CA2","LI","wages","SANTA CLARA",2007,23170.7142857143
"CA3","LI","wages","SANTA CLARA",2007,
"OR","LI","wages","SANTA CLARA",2007,
"WA","LI","wages","SANTA CLARA",2007,
"CA1","SH","wages","SANTA CLARA",2007,
"CA2","SH","wages","SANTA CLARA",2007,
"CA3","SH","wages","SANTA CLARA",2007,
"OR","SH","wages","SANTA CLARA",2007,
"WA","SH","wages","SANTA CLARA",2007,
"CA1","TO","wages","SANTA CLARA",2007,
"CA2","TO","wages","SANTA CLARA",2007,19986.1430643699
"CA3","TO","wages","SANTA CLARA",2007,
"OR","TO","wages","SANTA CLARA",2007,
"WA","TO","wages","SANTA CLARA",2007,
"CA1","TR","wages","SANTA CLARA",2007,
"CA2","TR","wages","SANTA CLARA",2007,71886.0773668137
"CA3","TR","wages","SANTA CLARA",2007,
"OR","TR","wages","SANTA CLARA",2007,
"WA","TR","wages","SANTA CLARA",2007,
"CA1","CO","jobs","SANTA CRUZ",2007,
"CA2","CO","jobs","SANTA CRUZ",2007,
"CA3","CO","jobs","SANTA CRUZ",2007,
"OR","CO","jobs","SANTA CRUZ",2007,
"WA","CO","jobs","SANTA CRUZ",2007,
"CA1","LI","jobs","SANTA CRUZ",2007,
"CA2","LI","jobs","SANTA CRUZ",2007,
"CA3","LI","jobs","SANTA CRUZ",2007,
"OR","LI","jobs","SANTA CRUZ",2007,
"WA","LI","jobs","SANTA CRUZ",2007,
"CA1","SH","jobs","SANTA CRUZ",2007,
"CA2","SH","jobs","SANTA CRUZ",2007,49.0434556336196
"CA3","SH","jobs","SANTA CRUZ",2007,
"OR","SH","jobs","SANTA CRUZ",2007,
"WA","SH","jobs","SANTA CRUZ",2007,
"CA1","TO","jobs","SANTA CRUZ",2007,
"CA2","TO","jobs","SANTA CRUZ",2007,10730.7312374616
"CA3","TO","jobs","SANTA CRUZ",2007,
"OR","TO","jobs","SANTA CRUZ",2007,
"WA","TO","jobs","SANTA CRUZ",2007,
"CA1","TR","jobs","SANTA CRUZ",2007,
"CA2","TR","jobs","SANTA CRUZ",2007,1409.95380905016
"CA3","TR","jobs","SANTA CRUZ",2007,
"OR","TR","jobs","SANTA CRUZ",2007,
"WA","TR","jobs","SANTA CRUZ",2007,
"CA1","CO","revenue","SANTA CRUZ",2007,
"CA2","CO","revenue","SANTA CRUZ",2007,
"CA3","CO","revenue","SANTA CRUZ",2007,
"OR","CO","revenue","SANTA CRUZ",2007,
"WA","CO","revenue","SANTA CRUZ",2007,
"CA1","LI","revenue","SANTA CRUZ",2007,
"CA2","LI","revenue","SANTA CRUZ",2007,
"CA3","LI","revenue","SANTA CRUZ",2007,
"OR","LI","revenue","SANTA CRUZ",2007,
"WA","LI","revenue","SANTA CRUZ",2007,
"CA1","SH","revenue","SANTA CRUZ",2007,
"CA2","SH","revenue","SANTA CRUZ",2007,1775831.20139655
"CA3","SH","revenue","SANTA CRUZ",2007,
"OR","SH","revenue","SANTA CRUZ",2007,
"WA","SH","revenue","SANTA CRUZ",2007,
"CA1","TO","revenue","SANTA CRUZ",2007,
"CA2","TO","revenue","SANTA CRUZ",2007,502966050.327165
"CA3","TO","revenue","SANTA CRUZ",2007,
"OR","TO","revenue","SANTA CRUZ",2007,
"WA","TO","revenue","SANTA CRUZ",2007,
"CA1","TR","revenue","SANTA CRUZ",2007,
"CA2","TR","revenue","SANTA CRUZ",2007,49576479.5594238
"CA3","TR","revenue","SANTA CRUZ",2007,
"OR","TR","revenue","SANTA CRUZ",2007,
"WA","TR","revenue","SANTA CRUZ",2007,
"CA1","CO","wages","SANTA CRUZ",2007,
"CA2","CO","wages","SANTA CRUZ",2007,
"CA3","CO","wages","SANTA CRUZ",2007,
"OR","CO","wages","SANTA CRUZ",2007,
"WA","CO","wages","SANTA CRUZ",2007,
"CA1","LI","wages","SANTA CRUZ",2007,
"CA2","LI","wages","SANTA CRUZ",2007,
"CA3","LI","wages","SANTA CRUZ",2007,
"OR","LI","wages","SANTA CRUZ",2007,
"WA","LI","wages","SANTA CRUZ",2007,
"CA1","SH","wages","SANTA CRUZ",2007,
"CA2","SH","wages","SANTA CRUZ",2007,27493.0277777778
"CA3","SH","wages","SANTA CRUZ",2007,
"OR","SH","wages","SANTA CRUZ",2007,
"WA","SH","wages","SANTA CRUZ",2007,
"CA1","TO","wages","SANTA CRUZ",2007,
"CA2","TO","wages","SANTA CRUZ",2007,16345.0917536269
"CA3","TO","wages","SANTA CRUZ",2007,
"OR","TO","wages","SANTA CRUZ",2007,
"WA","TO","wages","SANTA CRUZ",2007,
"CA1","TR","wages","SANTA CRUZ",2007,
"CA2","TR","wages","SANTA CRUZ",2007,24687.6155339806
"CA3","TR","wages","SANTA CRUZ",2007,
"OR","TR","wages","SANTA CRUZ",2007,
"WA","TR","wages","SANTA CRUZ",2007,
"CA1","CO","jobs","SOLANO",2007,
"CA2","CO","jobs","SOLANO",2007,99.101791817503
"CA3","CO","jobs","SOLANO",2007,
"OR","CO","jobs","SOLANO",2007,
"WA","CO","jobs","SOLANO",2007,
"CA1","LI","jobs","SOLANO",2007,
"CA2","LI","jobs","SOLANO",2007,
"CA3","LI","jobs","SOLANO",2007,
"OR","LI","jobs","SOLANO",2007,
"WA","LI","jobs","SOLANO",2007,
"CA1","SH","jobs","SOLANO",2007,
"CA2","SH","jobs","SOLANO",2007,
"CA3","SH","jobs","SOLANO",2007,
"OR","SH","jobs","SOLANO",2007,
"WA","SH","jobs","SOLANO",2007,
"CA1","TO","jobs","SOLANO",2007,
"CA2","TO","jobs","SOLANO",2007,5385.84932559794
"CA3","TO","jobs","SOLANO",2007,
"OR","TO","jobs","SOLANO",2007,
"WA","TO","jobs","SOLANO",2007,
"CA1","TR","jobs","SOLANO",2007,
"CA2","TR","jobs","SOLANO",2007,2521.49020997125
"CA3","TR","jobs","SOLANO",2007,
"OR","TR","jobs","SOLANO",2007,
"WA","TR","jobs","SOLANO",2007,
"CA1","CO","revenue","SOLANO",2007,
"CA2","CO","revenue","SOLANO",2007,16789680.7397584
"CA3","CO","revenue","SOLANO",2007,
"OR","CO","revenue","SOLANO",2007,
"WA","CO","revenue","SOLANO",2007,
"CA1","LI","revenue","SOLANO",2007,
"CA2","LI","revenue","SOLANO",2007,
"CA3","LI","revenue","SOLANO",2007,
"OR","LI","revenue","SOLANO",2007,
"WA","LI","revenue","SOLANO",2007,
"CA1","SH","revenue","SOLANO",2007,
"CA2","SH","revenue","SOLANO",2007,
"CA3","SH","revenue","SOLANO",2007,
"OR","SH","revenue","SOLANO",2007,
"WA","SH","revenue","SOLANO",2007,
"CA1","TO","revenue","SOLANO",2007,
"CA2","TO","revenue","SOLANO",2007,164592525.210681
"CA3","TO","revenue","SOLANO",2007,
"OR","TO","revenue","SOLANO",2007,
"WA","TO","revenue","SOLANO",2007,
"CA1","TR","revenue","SOLANO",2007,
"CA2","TR","revenue","SOLANO",2007,98416043.8540428
"CA3","TR","revenue","SOLANO",2007,
"OR","TR","revenue","SOLANO",2007,
"WA","TR","revenue","SOLANO",2007,
"CA1","CO","wages","SOLANO",2007,
"CA2","CO","wages","SOLANO",2007,91639.1858416904
"CA3","CO","wages","SOLANO",2007,
"OR","CO","wages","SOLANO",2007,
"WA","CO","wages","SOLANO",2007,
"CA1","LI","wages","SOLANO",2007,
"CA2","LI","wages","SOLANO",2007,
"CA3","LI","wages","SOLANO",2007,
"OR","LI","wages","SOLANO",2007,
"WA","LI","wages","SOLANO",2007,
"CA1","SH","wages","SOLANO",2007,
"CA2","SH","wages","SOLANO",2007,
"CA3","SH","wages","SOLANO",2007,
"OR","SH","wages","SOLANO",2007,
"WA","SH","wages","SOLANO",2007,
"CA1","TO","wages","SOLANO",2007,
"CA2","TO","wages","SOLANO",2007,11924.5712474645
"CA3","TO","wages","SOLANO",2007,
"OR","TO","wages","SOLANO",2007,
"WA","TO","wages","SOLANO",2007,
"CA1","TR","wages","SOLANO",2007,
"CA2","TR","wages","SOLANO",2007,33164.6254071661
"CA3","TR","wages","SOLANO",2007,
"OR","TR","wages","SOLANO",2007,
"WA","TR","wages","SOLANO",2007,
"CA1","CO","jobs","SONOMA",2007,287.848170899422
"CA2","CO","jobs","SONOMA",2007,
"CA3","CO","jobs","SONOMA",2007,
"OR","CO","jobs","SONOMA",2007,
"WA","CO","jobs","SONOMA",2007,
"CA1","LI","jobs","SONOMA",2007,12.15377843987
"CA2","LI","jobs","SONOMA",2007,
"CA3","LI","jobs","SONOMA",2007,
"OR","LI","jobs","SONOMA",2007,
"WA","LI","jobs","SONOMA",2007,
"CA1","SH","jobs","SONOMA",2007,
"CA2","SH","jobs","SONOMA",2007,
"CA3","SH","jobs","SONOMA",2007,
"OR","SH","jobs","SONOMA",2007,
"WA","SH","jobs","SONOMA",2007,
"CA1","TO","jobs","SONOMA",2007,7125.59882884636
"CA2","TO","jobs","SONOMA",2007,
"CA3","TO","jobs","SONOMA",2007,
"OR","TO","jobs","SONOMA",2007,
"WA","TO","jobs","SONOMA",2007,
"CA1","TR","jobs","SONOMA",2007,1303.18060797645
"CA2","TR","jobs","SONOMA",2007,
"CA3","TR","jobs","SONOMA",2007,
"OR","TR","jobs","SONOMA",2007,
"WA","TR","jobs","SONOMA",2007,
"CA1","CO","revenue","SONOMA",2007,14119119.8236456
"CA2","CO","revenue","SONOMA",2007,
"CA3","CO","revenue","SONOMA",2007,
"OR","CO","revenue","SONOMA",2007,
"WA","CO","revenue","SONOMA",2007,
"CA1","LI","revenue","SONOMA",2007,1475562.56250079
"CA2","LI","revenue","SONOMA",2007,
"CA3","LI","revenue","SONOMA",2007,
"OR","LI","revenue","SONOMA",2007,
"WA","LI","revenue","SONOMA",2007,
"CA1","SH","revenue","SONOMA",2007,
"CA2","SH","revenue","SONOMA",2007,
"CA3","SH","revenue","SONOMA",2007,
"OR","SH","revenue","SONOMA",2007,
"WA","SH","revenue","SONOMA",2007,
"CA1","TO","revenue","SONOMA",2007,288839542.65321
"CA2","TO","revenue","SONOMA",2007,
"CA3","TO","revenue","SONOMA",2007,
"OR","TO","revenue","SONOMA",2007,
"WA","TO","revenue","SONOMA",2007,
"CA1","TR","revenue","SONOMA",2007,51606910.8155371
"CA2","TR","revenue","SONOMA",2007,
"CA3","TR","revenue","SONOMA",2007,
"OR","TR","revenue","SONOMA",2007,
"WA","TR","revenue","SONOMA",2007,
"CA1","CO","wages","SONOMA",2007,41993.5163398693
"CA2","CO","wages","SONOMA",2007,
"CA3","CO","wages","SONOMA",2007,
"OR","CO","wages","SONOMA",2007,
"WA","CO","wages","SONOMA",2007,
"CA1","LI","wages","SONOMA",2007,48954.0576923077
"CA2","LI","wages","SONOMA",2007,
"CA3","LI","wages","SONOMA",2007,
"OR","LI","wages","SONOMA",2007,
"WA","LI","wages","SONOMA",2007,
"CA1","SH","wages","SONOMA",2007,
"CA2","SH","wages","SONOMA",2007,
"CA3","SH","wages","SONOMA",2007,
"OR","SH","wages","SONOMA",2007,
"WA","SH","wages","SONOMA",2007,
"CA1","TO","wages","SONOMA",2007,15109.6170946723
"CA2","TO","wages","SONOMA",2007,
"CA3","TO","wages","SONOMA",2007,
"OR","TO","wages","SONOMA",2007,
"WA","TO","wages","SONOMA",2007,
"CA1","TR","wages","SONOMA",2007,33648.8130252101
"CA2","TR","wages","SONOMA",2007,
"CA3","TR","wages","SONOMA",2007,
"OR","TR","wages","SONOMA",2007,
"WA","TR","wages","SONOMA",2007,
"CA1","CO","jobs","VENTURA",2007,
"CA2","CO","jobs","VENTURA",2007,
"CA3","CO","jobs","VENTURA",2007,507.967360410745
"OR","CO","jobs","VENTURA",2007,
"WA","CO","jobs","VENTURA",2007,
"CA1","LI","jobs","VENTURA",2007,
"CA2","LI","jobs","VENTURA",2007,
"CA3","LI","jobs","VENTURA",2007,47.0235475352113
"OR","LI","jobs","VENTURA",2007,
"WA","LI","jobs","VENTURA",2007,
"CA1","SH","jobs","VENTURA",2007,
"CA2","SH","jobs","VENTURA",2007,
"CA3","SH","jobs","VENTURA",2007,
"OR","SH","jobs","VENTURA",2007,
"WA","SH","jobs","VENTURA",2007,
"CA1","TO","jobs","VENTURA",2007,
"CA2","TO","jobs","VENTURA",2007,
"CA3","TO","jobs","VENTURA",2007,14751.0001052507
"OR","TO","jobs","VENTURA",2007,
"WA","TO","jobs","VENTURA",2007,
"CA1","TR","jobs","VENTURA",2007,
"CA2","TR","jobs","VENTURA",2007,
"CA3","TR","jobs","VENTURA",2007,3200.45825782453
"OR","TR","jobs","VENTURA",2007,
"WA","TR","jobs","VENTURA",2007,
"CA1","CO","revenue","VENTURA",2007,
"CA2","CO","revenue","VENTURA",2007,
"CA3","CO","revenue","VENTURA",2007,31955834.1302202
"OR","CO","revenue","VENTURA",2007,
"WA","CO","revenue","VENTURA",2007,
"CA1","LI","revenue","VENTURA",2007,
"CA2","LI","revenue","VENTURA",2007,
"CA3","LI","revenue","VENTURA",2007,2534022.31773587
"OR","LI","revenue","VENTURA",2007,
"WA","LI","revenue","VENTURA",2007,
"CA1","SH","revenue","VENTURA",2007,
"CA2","SH","revenue","VENTURA",2007,
"CA3","SH","revenue","VENTURA",2007,
"OR","SH","revenue","VENTURA",2007,
"WA","SH","revenue","VENTURA",2007,
"CA1","TO","revenue","VENTURA",2007,
"CA2","TO","revenue","VENTURA",2007,
"CA3","TO","revenue","VENTURA",2007,521087007.268809
"OR","TO","revenue","VENTURA",2007,
"WA","TO","revenue","VENTURA",2007,
"CA1","TR","revenue","VENTURA",2007,
"CA2","TR","revenue","VENTURA",2007,
"CA3","TR","revenue","VENTURA",2007,220841497.080242
"OR","TR","revenue","VENTURA",2007,
"WA","TR","revenue","VENTURA",2007,
"CA1","CO","wages","VENTURA",2007,
"CA2","CO","wages","VENTURA",2007,
"CA3","CO","wages","VENTURA",2007,53858.2777777778
"OR","CO","wages","VENTURA",2007,
"WA","CO","wages","VENTURA",2007,
"CA1","LI","wages","VENTURA",2007,
"CA2","LI","wages","VENTURA",2007,
"CA3","LI","wages","VENTURA",2007,22506.76
"OR","LI","wages","VENTURA",2007,
"WA","LI","wages","VENTURA",2007,
"CA1","SH","wages","VENTURA",2007,
"CA2","SH","wages","VENTURA",2007,
"CA3","SH","wages","VENTURA",2007,
"OR","SH","wages","VENTURA",2007,
"WA","SH","wages","VENTURA",2007,
"CA1","TO","wages","VENTURA",2007,
"CA2","TO","wages","VENTURA",2007,
